"","YEAR","NUMB_VEHC","CITY","AGE_DRVR_YNGST","AGE_DRVR_OLDEST","SPEED_LIMIT"
"24341",2018,2,"Boston","21-24","55-64",45
"24342",2018,4,"Boston","25-34","45-54",45
"24343",2018,3,"Boston","21-24","55-64",45
"24344",2018,2,"Boston","35-44","55-64",45
"24345",2018,2,"Boston","18-20","25-34",45
"24346",2018,3,"Boston","21-24","35-44",45
"24347",2018,2,"Boston","25-34","35-44",45
"24348",2018,2,"Boston","21-24","35-44",NA
"24349",2018,2,"Boston","25-34","25-34",NA
"24350",2018,2,"Boston","35-44","35-44",35
"24351",2018,2,"Boston","55-64","55-64",30
"24352",2018,2,"Boston","21-24","25-34",25
"24353",2018,2,"Boston","18-20","55-64",25
"24354",2018,2,"Boston","25-34","65-74",25
"24355",2018,4,"Boston",NA,NA,NA
"24356",2018,5,"Boston","21-24","21-24",25
"24357",2018,2,"Boston",NA,NA,NA
"24358",2018,2,"Boston",NA,NA,NA
"24359",2018,2,"Boston","21-24","35-44",NA
"24360",2018,2,"Boston","45-54","55-64",NA
"24361",2018,2,"Boston","35-44","45-54",20
"24362",2018,2,"Boston","25-34","55-64",30
"24363",2018,2,"Boston","25-34","25-34",25
"24364",2018,3,"Boston","35-44","55-64",25
"24365",2018,3,"Boston","25-34","65-74",35
"24366",2018,1,"Boston","25-34","25-34",35
"24367",2018,1,"Boston","18-20","18-20",35
"24368",2018,2,"Boston",NA,NA,NA
"24369",2018,2,"Boston","25-34","35-44",25
"24370",2018,2,"Boston","35-44","35-44",25
"24371",2018,2,"Boston","55-64","55-64",NA
"24372",2018,2,"Boston","35-44","65-74",25
"24373",2018,2,"Boston","25-34","35-44",25
"24374",2018,2,"Boston","25-34","25-34",20
"24375",2018,2,"Boston","21-24","35-44",25
"24376",2018,2,"Boston","21-24","21-24",25
"24377",2018,2,"Boston","45-54","55-64",NA
"24378",2018,3,"Boston",NA,NA,NA
"24379",2018,2,"Boston","25-34","25-34",NA
"24380",2018,2,"Boston","18-20","55-64",15
"24381",2018,2,"Boston","35-44","65-74",25
"24382",2018,2,"Boston","35-44","45-54",25
"24383",2018,2,"Boston","18-20","18-20",40
"24384",2018,2,"Boston","25-34","45-54",40
"24385",2018,2,"Boston","35-44","65-74",35
"24386",2018,2,"Boston","21-24","21-24",40
"24387",2018,2,"Boston","25-34","45-54",25
"24388",2018,1,"Boston","25-34","25-34",40
"24389",2018,1,"Boston","25-34","25-34",35
"24390",2018,1,"Boston",NA,NA,NA
"24391",2018,1,"Boston","55-64","55-64",NA
"24392",2018,1,"Boston",NA,NA,NA
"24393",2018,1,"Boston","55-64","55-64",25
"24394",2018,2,"Boston",NA,NA,NA
"24395",2018,2,"Boston","45-54","45-54",25
"24396",2018,2,"Boston","21-24","25-34",55
"24397",2018,2,"Boston","25-34","65-74",55
"24398",2018,1,"Boston","25-34","25-34",55
"24399",2018,2,"Boston","45-54","55-64",30
"24400",2018,2,"Boston","25-34","45-54",NA
"24401",2018,3,"Boston","21-24","35-44",NA
"24402",2018,2,"Boston","25-34","25-34",15
"24403",2018,2,"BOSTON","25-34","45-54",55
"24404",2018,2,"Boston","25-34","25-34",30
"24405",2018,3,"Boston","18-20","65-74",25
"24406",2018,2,"Boston","21-24","35-44",40
"24407",2018,3,"Boston","25-34","45-54",35
"24408",2018,2,"Boston","25-34","35-44",55
"24409",2018,1,"Boston","35-44","35-44",45
"24410",2018,2,"Boston","25-34","25-34",55
"24411",2018,1,"Boston","25-34","25-34",35
"24412",2018,1,"Boston","35-44","35-44",45
"24413",2018,2,"Boston","45-54","45-54",30
"24414",2018,1,"Boston","35-44","35-44",45
"24415",2018,1,"Boston","65-74","65-74",40
"24416",2018,2,"Boston","21-24","35-44",45
"24417",2018,3,"Boston","21-24","25-34",45
"24418",2018,2,"Boston","25-34","25-34",55
"24419",2018,1,"Boston","35-44","35-44",35
"24420",2018,2,"Boston","45-54","55-64",15
"24421",2018,2,"Boston","45-54","45-54",30
"24422",2018,2,"Boston","35-44","45-54",55
"24423",2018,3,"Boston","45-54","55-64",35
"24424",2018,2,"Boston","25-34","55-64",55
"24425",2018,3,"Boston","25-34","65-74",45
"24426",2018,2,"Boston","35-44","45-54",NA
"24427",2018,2,"Boston","45-54","55-64",NA
"24428",2018,2,"Boston","35-44","45-54",NA
"24429",2018,1,"Boston","25-34","25-34",NA
"24430",2018,1,"Boston","16-17","16-17",25
"24431",2018,2,"Boston","25-34","55-64",NA
"24432",2018,1,"Boston","45-54","45-54",25
"24433",2018,1,"Boston","45-54","45-54",NA
"24434",2018,2,"Boston","25-34","55-64",NA
"24435",2018,1,"Boston","35-44","35-44",NA
"24436",2018,2,"Boston","25-34","25-34",NA
"24437",2018,2,"Boston","35-44","35-44",NA
"24438",2018,2,"Boston","25-34","55-64",NA
"24439",2018,3,"Boston","35-44","55-64",35
"24440",2018,1,"Boston","45-54","45-54",25
"24441",2018,1,"Boston","35-44","35-44",25
"24442",2018,3,"Boston","21-24","55-64",NA
"24443",2018,2,"Boston","25-34","45-54",15
"24444",2018,2,"Boston","35-44","65-74",25
"24445",2018,1,"Boston","25-34","25-34",30
"24446",2018,1,"Boston","35-44","35-44",30
"24447",2018,1,"Boston","35-44","35-44",55
"24448",2018,2,"Boston","35-44","55-64",55
"24449",2018,3,"Boston","25-34","45-54",55
"24450",2018,2,"Boston","18-20","25-34",55
"24451",2018,2,"Boston","25-34","45-54",30
"24452",2018,3,"Boston","25-34","35-44",55
"24453",2018,2,"Boston","25-34","35-44",55
"24454",2018,4,"Boston","21-24","55-64",55
"24455",2018,2,"Boston","18-20","55-64",55
"24456",2018,2,"BOSTON","25-34","35-44",55
"24457",2018,2,"Boston","25-34","35-44",55
"24458",2018,2,"Boston","35-44","45-54",45
"24459",2018,2,"Boston","25-34","45-54",NA
"24460",2018,2,"Boston","25-34","55-64",NA
"24461",2018,2,"Boston","25-34","55-64",NA
"24462",2018,2,"Boston","35-44","35-44",NA
"24463",2018,4,"Boston","35-44","55-64",NA
"24464",2018,2,"Boston","45-54","65-74",NA
"24465",2018,1,"Boston","55-64","55-64",25
"24466",2018,2,"Boston",NA,NA,NA
"24467",2018,1,"Boston","65-74","65-74",NA
"24468",2018,2,"Boston","45-54","45-54",NA
"24469",2018,3,"Boston","25-34","65-74",NA
"24470",2018,2,"Boston","25-34","25-34",30
"24471",2018,2,"BOSTON","21-24","55-64",30
"24472",2018,2,"Boston","35-44","45-54",65
"24473",2018,3,"Boston","21-24","35-44",25
"24474",2018,1,"Boston","25-34","25-34",35
"24475",2018,2,"Boston","25-34","35-44",30
"24476",2018,4,"BOSTON","25-34","55-64",55
"24477",2018,2,"Boston","21-24","55-64",25
"24478",2018,2,"Boston","75-84","75-84",NA
"24479",2018,2,"Boston","35-44","35-44",NA
"24480",2018,1,"Boston","55-64","55-64",NA
"24481",2018,2,"Boston","21-24","55-64",25
"24482",2018,2,"Boston","21-24","35-44",NA
"24483",2018,2,"Boston",NA,NA,NA
"24484",2018,1,"Boston","18-20","18-20",NA
"24485",2018,1,"Boston","25-34","25-34",25
"24486",2018,1,"Boston","25-34","25-34",NA
"24487",2018,1,"Boston","18-20","18-20",NA
"24488",2018,2,"Boston","25-34","35-44",25
"24489",2018,2,"Boston","21-24","25-34",35
"24490",2018,2,"Boston","21-24","35-44",40
"24491",2018,1,"Boston","21-24","21-24",40
"24492",2018,2,"Boston","55-64","65-74",25
"24493",2018,2,"Boston","21-24","25-34",NA
"24494",2018,2,"Boston","21-24","35-44",45
"24495",2018,3,"Boston","25-34","25-34",45
"24496",2018,2,"Boston","25-34","35-44",45
"24497",2018,1,"Boston","25-34","25-34",30
"24498",2018,2,"Boston","25-34","45-54",45
"24499",2018,1,"Boston","18-20","18-20",45
"24500",2018,3,"Boston","25-34","25-34",40
"24501",2018,2,"Boston","25-34","25-34",25
"24502",2018,2,"Boston","25-34","45-54",45
"24503",2018,2,"BOSTON","21-24","45-54",55
"24504",2018,1,"Boston","25-34","25-34",25
"24505",2018,3,"Boston","25-34","55-64",45
"24506",2018,1,"Boston","55-64","55-64",45
"24507",2018,2,"Boston","45-54","55-64",30
"24508",2018,3,"Boston","25-34","35-44",35
"24509",2018,2,"Boston","25-34","55-64",35
"24510",2018,3,"Boston","25-34","35-44",45
"24511",2018,2,"Boston","21-24","21-24",45
"24512",2018,3,"Boston","21-24","35-44",35
"24513",2018,2,"BOSTON","25-34","35-44",25
"24514",2018,2,"Boston","21-24","35-44",45
"24515",2018,2,"Boston","21-24","25-34",45
"24516",2018,1,"Boston","21-24","21-24",45
"24517",2018,1,"Boston","25-34","25-34",30
"24518",2018,2,"Boston","25-34","25-34",55
"24519",2018,2,"Boston","45-54","65-74",30
"24520",2018,2,"Boston","35-44","35-44",45
"24521",2018,2,"Boston","25-34","45-54",35
"24522",2018,2,"Boston","25-34","55-64",35
"24523",2018,2,"Boston","21-24","65-74",20
"24524",2018,2,"Boston","18-20","55-64",45
"24525",2018,2,"Boston","25-34","25-34",35
"24526",2018,2,"Boston","35-44","55-64",45
"24527",2018,2,"Boston","25-34","25-34",45
"24528",2018,2,"Boston","45-54","55-64",45
"24529",2018,1,"Boston","21-24","21-24",25
"24530",2018,1,"BOSTON","21-24","21-24",25
"24531",2018,3,"Boston","25-34","45-54",45
"24532",2018,2,"Boston","55-64","55-64",35
"24533",2018,1,"BOSTON","65-74","65-74",25
"24534",2018,1,"Boston","25-34","25-34",NA
"24535",2018,2,"Boston","55-64","55-64",NA
"24536",2018,2,"Boston",NA,NA,NA
"24537",2018,2,"Boston","25-34","25-34",40
"24538",2018,1,"Boston","35-44","35-44",15
"24539",2018,3,"Boston","35-44","55-64",25
"24540",2018,2,"BOSTON","45-54","55-64",55
"24541",2018,1,"Boston","45-54","45-54",35
"24542",2018,1,"Boston","65-74","65-74",30
"24543",2018,1,"Boston","25-34","25-34",35
"24544",2018,2,"Boston","18-20","21-24",50
"24545",2018,1,"Boston","25-34","25-34",50
"24546",2018,1,"Boston","25-34","25-34",35
"24547",2018,2,"Boston","45-54","45-54",45
"24548",2018,2,"Boston","45-54","55-64",45
"24549",2018,2,"Boston","25-34","45-54",NA
"24550",2018,4,"Boston","25-34","55-64",NA
"24551",2018,3,"BOSTON","25-34","55-64",55
"24552",2018,2,"Boston","25-34","45-54",55
"24553",2018,2,"Boston","25-34","35-44",45
"24554",2018,3,"Boston","35-44","45-54",35
"24555",2018,2,"Boston","25-34","45-54",45
"24556",2018,2,"Boston","25-34","65-74",45
"24557",2018,3,"Boston","21-24","55-64",45
"24558",2018,2,"Boston","21-24","25-34",25
"24559",2018,2,"Boston","25-34","25-34",25
"24560",2018,2,"Boston","35-44","45-54",NA
"24561",2018,2,"Boston","21-24","65-74",25
"24562",2018,2,"Boston","18-20","35-44",NA
"24563",2018,1,"Boston","25-34","25-34",25
"24564",2018,1,"Boston","21-24","21-24",25
"24565",2018,1,"Boston","45-54","45-54",NA
"24566",2018,1,"Boston","25-34","25-34",NA
"24567",2018,3,"Boston","25-34","25-34",NA
"24568",2018,4,"Boston","21-24","45-54",35
"24569",2018,2,"Boston","35-44","35-44",30
"24570",2018,2,"BOSTON","21-24","21-24",35
"24571",2018,3,"Boston","45-54","55-64",35
"24572",2018,2,"Boston","35-44","55-64",35
"24573",2018,2,"BOSTON","35-44","45-54",30
"24574",2018,2,"Boston","25-34","35-44",35
"24575",2018,2,"Boston","21-24","45-54",45
"24576",2018,2,"BOSTON","35-44","45-54",55
"24577",2018,4,"Boston",NA,NA,25
"24578",2018,1,"Boston","25-34","25-34",30
"24579",2018,2,"Boston","18-20","35-44",30
"24580",2018,2,"Boston","25-34","35-44",30
"24581",2018,2,"Boston","25-34","45-54",25
"24582",2018,1,"Boston","45-54","45-54",35
"24583",2018,2,"Boston","25-34","35-44",25
"24584",2018,2,"Boston","18-20","18-20",NA
"24585",2018,2,"Boston","21-24","45-54",45
"24586",2018,1,"Boston","35-44","35-44",25
"24587",2018,2,"Boston","25-34","25-34",45
"24588",2018,3,"Boston","21-24","35-44",35
"24589",2018,2,"Boston",NA,NA,25
"24590",2018,2,"Boston","21-24","21-24",30
"24591",2018,1,"Boston","21-24","21-24",55
"24592",2018,2,"Boston","25-34","55-64",30
"24593",2018,1,"Boston",NA,NA,25
"24594",2018,2,"Boston","21-24","35-44",NA
"24595",2018,2,"Boston","21-24","21-24",30
"24596",2018,3,"Boston","21-24","65-74",55
"24597",2018,2,"Boston","65-74","65-74",55
"24598",2018,2,"Boston","21-24","55-64",35
"24599",2018,2,"Boston","25-34","35-44",30
"24600",2018,2,"Boston","25-34","55-64",45
"24601",2018,1,"Boston","25-34","25-34",35
"24602",2018,1,"Boston","55-64","55-64",45
"24603",2018,4,"Boston","25-34","45-54",45
"24604",2018,2,"Boston","25-34","35-44",45
"24605",2018,2,"Boston","21-24","25-34",45
"24606",2018,2,"Boston","25-34","45-54",25
"24607",2018,2,"Boston","45-54","45-54",45
"24608",2018,2,"Boston","21-24","45-54",35
"24609",2018,2,"Boston","35-44","45-54",30
"24610",2018,2,"Boston","21-24","25-34",55
"24611",2018,1,"Boston","25-34","25-34",25
"24612",2018,2,"Boston","35-44","55-64",35
"24613",2018,2,"Boston","25-34","45-54",25
"24614",2018,2,"Boston","45-54","45-54",55
"24615",2018,2,"Boston","25-34","55-64",55
"24616",2018,1,"Boston","25-34","25-34",25
"24617",2018,1,"Boston","45-54","45-54",55
"24618",2018,2,"Boston","25-34","35-44",25
"24619",2018,2,"Boston","25-34","35-44",45
"24620",2018,2,"Boston","21-24","45-54",45
"24621",2018,2,"Boston","25-34","35-44",45
"24622",2018,2,"Boston","25-34","45-54",45
"24623",2018,4,"Boston","21-24","55-64",45
"24624",2018,3,"Boston","21-24","25-34",25
"24625",2018,1,"Boston","65-74","65-74",NA
"24626",2018,2,"Boston",NA,NA,NA
"24627",2018,2,"Boston","35-44","65-74",NA
"24628",2018,1,"Boston","55-64","55-64",NA
"24629",2018,2,"Boston","25-34","25-34",NA
"24630",2018,3,"Boston","25-34","55-64",NA
"24631",2018,2,"Boston","25-34","35-44",NA
"24632",2018,2,"Boston","21-24","25-34",NA
"24633",2018,4,"Boston","25-34","35-44",30
"24634",2018,1,"Boston","25-34","25-34",30
"24635",2018,5,"BOSTON","21-24","55-64",55
"24636",2018,2,"Boston","25-34","65-74",35
"24637",2018,6,"Boston","18-20","65-74",55
"24638",2018,1,"Boston","25-34","25-34",55
"24639",2018,2,"Boston","55-64","65-74",35
"24640",2018,2,"Boston","45-54","45-54",55
"24641",2018,2,"BOSTON","25-34","25-34",55
"24642",2018,2,"Boston","21-24","35-44",30
"24643",2018,2,"Boston","25-34","25-34",30
"24644",2018,2,"Boston","18-20","21-24",30
"24645",2018,2,"Boston","25-34","25-34",30
"24646",2018,2,"BOSTON","18-20","25-34",35
"24647",2018,2,"Boston","25-34","25-34",55
"24648",2018,2,"Boston","55-64","55-64",NA
"24649",2018,3,"Boston","35-44","35-44",NA
"24650",2018,2,"Boston","35-44","35-44",NA
"24651",2018,3,"Boston","25-34","25-34",NA
"24652",2018,1,"Boston","35-44","35-44",NA
"24653",2018,2,"Boston","45-54","55-64",NA
"24654",2018,1,"Boston",NA,NA,NA
"24655",2018,1,"Boston","21-24","21-24",25
"24656",2018,2,"Boston","35-44","35-44",NA
"24657",2018,3,"Boston",NA,NA,NA
"24658",2018,3,"Boston",NA,NA,NA
"24659",2018,2,"Boston",NA,NA,NA
"24660",2018,2,"Boston","25-34","55-64",NA
"24661",2018,2,"Boston","21-24","35-44",NA
"24662",2018,1,"Boston","45-54","45-54",NA
"24663",2018,4,"Boston","25-34","75-84",NA
"24664",2018,4,"Boston","25-34","55-64",NA
"24665",2018,2,"Boston",NA,NA,NA
"24666",2018,2,"BOSTON","35-44","35-44",NA
"24667",2018,2,"Boston","35-44","45-54",NA
"24668",2018,2,"Boston","55-64","55-64",NA
"24669",2018,2,"Boston",NA,NA,NA
"24670",2018,2,"Boston","25-34","45-54",25
"24671",2018,2,"Boston","35-44","55-64",NA
"24672",2018,2,"Boston","25-34","55-64",NA
"24673",2018,3,"Boston","21-24","35-44",25
"24674",2018,1,"Boston","45-54","45-54",NA
"24675",2018,2,"Boston","25-34","25-34",NA
"24676",2018,2,"Boston","45-54","45-54",NA
"24677",2018,2,"Boston","25-34","25-34",NA
"24678",2018,1,"Boston","45-54","45-54",NA
"24679",2018,1,"Boston","55-64","55-64",NA
"24680",2018,2,"Boston","25-34","45-54",NA
"24681",2018,1,"Boston",NA,NA,25
"24682",2018,2,"Boston","35-44","45-54",NA
"24683",2018,2,"Boston","25-34","45-54",25
"24684",2018,1,"Boston","25-34","25-34",30
"24685",2018,2,"Boston","45-54","45-54",25
"24686",2018,1,"Boston","25-34","25-34",NA
"24687",2018,4,"Boston","21-24","45-54",NA
"24688",2018,3,"Boston","25-34","35-44",25
"24689",2018,2,"Boston","25-34","25-34",NA
"24690",2018,2,"Boston","45-54","65-74",NA
"24691",2018,2,"Boston","21-24","21-24",NA
"24692",2018,2,"Boston","45-54","45-54",NA
"24693",2018,1,"Boston","55-64","55-64",NA
"24694",2018,2,"Boston","25-34","55-64",NA
"24695",2018,2,"Boston","35-44","55-64",NA
"24696",2018,1,"Boston",NA,NA,NA
"24697",2018,2,"Boston","35-44","55-64",25
"24698",2018,2,"Boston","65-74","65-74",NA
"24699",2018,2,"Boston","35-44","55-64",25
"24700",2018,2,"Boston","45-54","45-54",NA
"24701",2018,2,"Boston",NA,NA,NA
"24702",2018,2,"Boston","25-34","35-44",25
"24703",2018,2,"Boston","21-24","21-24",NA
"24704",2018,2,"Boston","45-54","45-54",NA
"24705",2018,2,"Boston","25-34","55-64",NA
"24706",2018,3,"Boston","65-74","65-74",NA
"24707",2018,3,"Boston","21-24","35-44",25
"24708",2018,2,"Boston",NA,NA,25
"24709",2018,1,"Boston","21-24","21-24",25
"24710",2018,1,"Boston",NA,NA,NA
"24711",2018,2,"Boston","16-17","75-84",25
"24712",2018,1,"Boston","25-34","25-34",25
"24713",2018,3,"Boston","75-84","75-84",30
"24714",2018,1,"Boston","21-24","21-24",40
"24715",2018,1,"Boston","35-44","35-44",30
"24716",2018,1,"Boston",NA,NA,25
"24717",2018,1,"Boston","55-64","55-64",30
"24718",2018,2,"Boston","21-24","25-34",25
"24719",2018,1,"Boston","25-34","25-34",NA
"24720",2018,2,"Boston","35-44","45-54",NA
"24721",2018,2,"Boston",NA,NA,NA
"24722",2018,2,"Boston","21-24","25-34",25
"24723",2018,2,"Boston","45-54","45-54",NA
"24724",2018,2,"Boston","25-34","25-34",NA
"24725",2018,2,"Boston","35-44","65-74",55
"24726",2018,2,"Boston","25-34","25-34",30
"24727",2018,1,"Boston","21-24","21-24",20
"24728",2018,1,"Boston","25-34","25-34",20
"24729",2018,2,"Boston","45-54","45-54",55
"24730",2018,2,"Boston","45-54","45-54",55
"24731",2018,3,"Boston","25-34","25-34",55
"24732",2018,2,"Boston","21-24","45-54",30
"24733",2018,2,"Boston","18-20","25-34",45
"24734",2018,2,"BOSTON","25-34","45-54",45
"24735",2018,1,"BOSTON","21-24","21-24",25
"24736",2018,3,"Boston","35-44","55-64",45
"24737",2018,2,"Boston","35-44","35-44",10
"24738",2018,1,"Boston","35-44","35-44",45
"24739",2018,2,"Boston","25-34","65-74",30
"24740",2018,2,"Boston","25-34","35-44",25
"24741",2018,2,"Boston","35-44","45-54",25
"24742",2018,1,"Boston","25-34","25-34",35
"24743",2018,2,"Boston","55-64","65-74",45
"24744",2018,1,"Boston","18-20","18-20",30
"24745",2018,2,"Boston","25-34","35-44",25
"24746",2018,4,"Boston","35-44","55-64",45
"24747",2018,2,"Boston","45-54","45-54",NA
"24748",2018,3,"Boston","25-34","25-34",25
"24749",2018,2,"Boston","55-64","65-74",25
"24750",2018,2,"Boston","21-24","45-54",NA
"24751",2018,2,"Boston","55-64","55-64",NA
"24752",2018,2,"Boston","21-24","45-54",NA
"24753",2018,1,"Boston","45-54","45-54",NA
"24754",2018,1,"Boston","55-64","55-64",NA
"24755",2018,1,"Boston","21-24","21-24",NA
"24756",2018,1,"Boston",NA,NA,25
"24757",2018,2,"Boston","21-24","55-64",25
"24758",2018,2,"Boston","25-34","55-64",NA
"24759",2018,2,"Boston","35-44","45-54",NA
"24760",2018,2,"Boston","45-54","55-64",NA
"24761",2018,1,"Boston","65-74","65-74",25
"24762",2018,2,"BOSTON","55-64","55-64",25
"24763",2018,4,"Boston","18-20","35-44",55
"24764",2018,2,"Boston","18-20","25-34",55
"24765",2018,2,"Boston","21-24","25-34",55
"24766",2018,2,"Boston","35-44","55-64",55
"24767",2018,2,"Boston","16-17","75-84",55
"24768",2018,2,"Boston","45-54","45-54",35
"24769",2018,2,"BOSTON","21-24","75-84",35
"24770",2018,1,"Boston","25-34","25-34",35
"24771",2018,1,"Boston","18-20","18-20",35
"24772",2018,2,"Boston","55-64","55-64",25
"24773",2018,1,"Boston","55-64","55-64",25
"24774",2018,1,"Boston","35-44","35-44",35
"24775",2018,2,"Boston","25-34","25-34",35
"24776",2018,1,"Boston","21-24","21-24",55
"24777",2018,2,"Boston","21-24","55-64",55
"24778",2018,2,"Boston","25-34","25-34",45
"24779",2018,2,"Boston","25-34","35-44",25
"24780",2018,1,"Boston","25-34","25-34",NA
"24781",2018,2,"Boston","35-44","65-74",NA
"24782",2018,2,"Boston","45-54","45-54",NA
"24783",2018,1,"Boston","75-84","75-84",NA
"24784",2018,2,"Boston","18-20","55-64",NA
"24785",2018,2,"Boston","35-44","45-54",25
"24786",2018,1,"BOSTON","18-20","18-20",30
"24787",2018,2,"Boston","21-24","45-54",NA
"24788",2018,2,"BOSTON","25-34","65-74",25
"24789",2018,1,"BOSTON","75-84","75-84",25
"24790",2018,2,"Boston","21-24","25-34",30
"24791",2018,2,"Boston","21-24","25-34",35
"24792",2018,2,"Boston","35-44","45-54",45
"24793",2018,1,"Boston","45-54","45-54",35
"24794",2018,2,"Boston","25-34","45-54",25
"24795",2018,2,"Boston","35-44","35-44",35
"24796",2018,2,"Boston","25-34","35-44",30
"24797",2018,2,"Boston","25-34","35-44",NA
"24798",2018,2,"Boston","21-24","25-34",40
"24799",2018,2,"Boston","25-34","25-34",25
"24800",2018,2,"BOSTON","65-74","65-74",35
"24801",2018,2,"Boston","25-34","25-34",55
"24802",2018,1,"Boston","21-24","21-24",NA
"24803",2018,2,"Boston","45-54","45-54",55
"24804",2018,2,"Boston","25-34","35-44",55
"24805",2018,2,"Boston","25-34","35-44",55
"24806",2018,2,"Boston","35-44","55-64",35
"24807",2018,2,"Boston","21-24","25-34",25
"24808",2018,2,"BOSTON","35-44","45-54",25
"24809",2018,3,"Boston","25-34","35-44",45
"24810",2018,1,"Boston","25-34","25-34",25
"24811",2018,2,"Boston","25-34","35-44",55
"24812",2018,2,"Boston","35-44","65-74",30
"24813",2018,2,"Boston","21-24","45-54",55
"24814",2018,2,"Boston","45-54","45-54",55
"24815",2018,1,"BOSTON","25-34","25-34",35
"24816",2018,1,"Boston",NA,NA,35
"24817",2018,3,"BOSTON","35-44","45-54",35
"24818",2018,2,"Boston","45-54","55-64",30
"24819",2018,2,"Boston","21-24","21-24",35
"24820",2018,2,"Boston","21-24","35-44",35
"24821",2018,2,"Boston","25-34","55-64",55
"24822",2018,2,"BOSTON","25-34","25-34",55
"24823",2018,1,"Boston","25-34","25-34",NA
